Customer Name,Invoice Date ,Credit Terms,Actual Delay over and above Agreed Credit Terms,Invoice Currency, Invoice Amount 
1,10/31/2023,30,42,USD," 56,800.00 "
1,11/30/2023,30,,USD," 50,440.00 "
1,12/31/2023,30,-11,USD," 40,640.00 "
1,1/31/2024,30,,USD," 59,640.00 "
2,10/13/2023,30,-11,USD," 99,761.25 "
2,10/13/2023,30,-11,USD," 99,761.25 "
2,10/13/2023,30,-11,USD," 99,761.25 "
2,10/13/2023,30,-11,USD," 99,761.25 "
2,10/13/2023,30,5,USD," 99,761.25 "
2,10/31/2023,30,4,USD," 94,289.99 "
2,10/31/2023,30,-9,USD," 503,393.32 "
2,10/31/2023,30,-9,USD," 149,988.00 "
2,10/31/2023,30,63,USD," 27,224.00 "
2,10/31/2023,30,-13,USD," 707,624.06 "
2,10/31/2023,30,-9,USD," 426,825.80 "
2,10/31/2023,30,-9,USD," 239,532.00 "
2,10/31/2023,30,-13,USD," 300,794.68 "
2,10/31/2023,30,0,USD," 5,226.67 "
2,10/31/2023,30,0,USD," 992,888.00 "
2,10/31/2023,30,0,USD," 15,680.00 "
2,10/31/2023,30,0,USD," 53,959.33 "
2,10/31/2023,30,-13,USD," 21,000.00 "
2,10/31/2023,30,-13,USD," 23,500.00 "
2,10/31/2023,30,-13,USD," 30,000.00 "
2,10/31/2023,30,-13,USD," 30,000.00 "
2,10/31/2023,30,0,USD," 39,583.00 "
2,10/31/2023,30,-13,USD," 60,433.34 "
2,10/31/2023,30,-13,USD," 60,433.35 "
2,10/31/2023,30,0,USD," 59,208.33 "
2,10/31/2023,30,0,USD," 70,634.00 "
2,10/31/2023,30,0,USD," 268,549.05 "
2,10/31/2023,30,4,USD," 32,666.67 "
2,10/31/2023,30,4,USD," 14,700.00 "
2,10/31/2023,30,0,USD," 114,818.62 "
2,10/31/2023,30,4,USD," 27,245.44 "
2,10/31/2023,30,4,USD," 33,802.00 "
2,10/31/2023,30,4,USD," 11,340.00 "
2,10/31/2023,30,-13,USD," 2,240.00 "
2,10/31/2023,30,-9,USD," 73,740.00 "
2,11/14/2023,30,-23,USD," -239,532.00 "
2,11/16/2023,30,-12,USD," 222,312.00 "
2,11/16/2023,30,10,USD," 6,613.00 "
2,11/17/2023,30,-16,USD," 99,761.25 "
2,11/17/2023,30,9,USD," 6,125.00 "
2,11/30/2023,30,11,USD," 15,680.00 "
2,11/30/2023,30,-4,USD," 5,226.67 "
2,11/30/2023,30,-11,USD," 110,576.66 "
2,11/30/2023,30,-11,USD," 60,433.34 "
2,11/30/2023,30,-11,USD," 29,400.00 "
2,11/30/2023,30,-11,USD," 295,392.01 "
2,11/30/2023,30,-11,USD," 725,043.40 "
2,11/30/2023,30,23,USD," 59,208.33 "
2,11/30/2023,30,-4,USD," 70,634.00 "
2,11/30/2023,30,-4,USD," 53,959.33 "
2,11/30/2023,30,-4,USD," 39,583.00 "
2,11/30/2023,30,-3,USD," 30,000.00 "
2,11/30/2023,30,-11,USD," 23,500.00 "
2,11/30/2023,30,-11,USD," 21,000.00 "
2,11/30/2023,30,17,USD," 30,000.00 "
2,11/30/2023,30,-11,USD," 32,666.67 "
2,11/30/2023,30,-12,USD," 73,740.00 "
2,11/30/2023,30,-11,USD," 14,700.00 "
2,11/30/2023,30,-11,USD," 99,761.25 "
2,11/30/2023,30,-4,USD," 7,000.00 "
2,11/30/2023,30,33,USD," 30,680.00 "
2,11/30/2023,30,-11,USD," -295,392.01 "
2,11/30/2023,30,-11,USD," 295,392.01 "
2,11/30/2023,30,-11,USD," 219,432.00 "
2,11/30/2023,30,-4,USD," 151,044.00 "
2,11/30/2023,30,27,USD," 6,519.50 "
2,11/30/2023,30,-4,USD," 406,969.80 "
2,11/30/2023,30,-4,USD," 115,956.10 "
2,11/30/2023,30,-4,USD," 992,888.00 "
2,11/30/2023,30,3,USD," 27,245.44 "
2,11/30/2023,30,3,USD," 33,802.00 "
2,11/30/2023,30,-4,USD," 268,549.05 "
2,11/30/2023,30,-4,USD," 11,340.00 "
2,11/30/2023,30,-4,USD," 2,240.00 "
2,11/30/2023,30,23,USD," 521,278.32 "
2,11/30/2023,30,-4,USD," 35,709.00 "
2,12/13/2023,30,10,USD," 118,200.00 "
2,12/19/2023,30,4,USD," 446,621.00 "
2,12/19/2023,30,4,USD," 844,316.00 "
2,12/21/2023,30,2,USD," 2,100,000.00 "
2,12/21/2023,30,-10,USD," 6,270.00 "
2,12/21/2023,30,-10,USD," 1,666.20 "
2,12/21/2023,30,-10,USD," 6,270.00 "
2,12/21/2023,30,-10,USD," 1,666.20 "
2,12/27/2023,30,0,USD," 192,044.00 "
2,12/28/2023,30,-12,USD," 73,740.00 "
2,12/27/2023,30,-11,USD," 271,344.01 "
2,12/27/2023,30,-11,USD," 29,400.00 "
2,12/27/2023,30,-11,USD," 713,308.73 "
2,12/27/2023,30,-11,USD," 60,433.34 "
2,12/27/2023,30,0,USD," 110,576.66 "
2,12/27/2023,30,-4,USD," 513,356.66 "
2,12/27/2023,30,-11,USD," 34,416.67 "
2,12/27/2023,30,-4,USD," 403,049.80 "
2,12/27/2023,30,-4,USD," 140,384.00 "
2,12/27/2023,30,20,USD," 5,226.67 "
2,12/27/2023,30,,USD," 35,096.00 "
2,12/27/2023,30,-4,USD," 15,680.00 "
2,12/27/2023,30,-11,USD," 99,761.25 "
2,12/29/2023,30,-2,USD," 32,666.67 "
2,12/31/2023,30,-8,USD," 30,000.00 "
2,12/31/2023,30,13,USD," 21,000.00 "
2,12/31/2023,30,-8,USD," 30,000.00 "
2,12/31/2023,30,-6,USD," 23,500.00 "
2,12/31/2023,30,-4,USD," 53,959.33 "
2,12/31/2023,30,-4,USD," 59,208.33 "
2,12/31/2023,30,-4,USD," 70,634.00 "
2,12/31/2023,30,-4,USD," 39,583.00 "
2,12/31/2023,30,-4,USD," 268,549.05 "
2,12/31/2023,30,-4,USD," 992,888.00 "
2,12/31/2023,30,2,USD," 7,669.00 "
2,12/31/2023,30,-4,USD," 2,240.00 "
2,12/31/2023,30,2,USD," 11,340.00 "
2,12/31/2023,30,-4,USD," 27,245.44 "
2,12/31/2023,30,-4,USD," 33,802.00 "
2,12/31/2023,30,16,USD," 113,737.73 "
2,1/31/2024,30,,USD," 73,740.00 "
2,1/31/2024,30,,USD," 197,001.00 "
2,1/31/2024,30,-29,USD," -3,850.00 "
2,1/31/2024,30,,USD," 30,000.00 "
2,1/31/2024,30,,USD," 23,500.00 "
2,1/31/2024,30,,USD," 32,666.67 "
2,1/31/2024,30,,USD," 99,761.25 "
2,1/31/2024,30,,USD," 21,000.00 "
2,1/31/2024,30,,USD," 59,208.33 "
2,1/31/2024,30,,USD," 70,634.00 "
2,1/31/2024,30,,USD," 15,680.00 "
2,1/31/2024,30,,USD," 53,959.33 "
2,1/31/2024,30,,USD," 113,898.79 "
2,1/31/2024,30,-30,USD," 33,802.00 "
2,1/31/2024,30,,USD," 11,340.00 "
2,1/31/2024,30,-30,USD," 27,245.44 "
2,1/31/2024,30,,USD," 11,726.00 "
2,1/31/2024,30,,USD," 2,240.00 "
2,1/31/2024,30,-30,USD," -33,802.00 "
2,1/31/2024,30,-30,USD," -27,245.44 "
2,1/31/2024,30,,USD," 33,802.00 "
2,1/31/2024,30,,USD," 27,245.44 "
2,1/31/2024,30,,USD," 15,000.00 "
2,1/31/2024,30,,USD," 26,100.00 "
2,1/31/2024,30,,USD," 1,119,556.00 "
2,1/31/2024,30,,USD," 5,226.67 "
2,1/31/2024,30,,USD," 20,416.67 "
2,1/31/2024,30,,USD," 497,839.99 "
2,1/31/2024,30,,USD," 385,949.80 "
2,1/31/2024,30,,USD," 127,264.00 "
2,1/31/2024,30,,USD," 192,044.00 "
2,1/31/2024,30,,USD," 268,549.05 "
2,1/31/2024,30,,USD," 7,647.00 "
2,1/31/2024,30,,USD," 982,458.73 "
2,1/31/2024,30,,USD," 60,433.34 "
2,1/31/2024,30,,USD," 105,303.33 "
3,10/30/2023,60,-16,USD," 11,112.00 "
3,10/31/2023,60,-17,GBP," 20,165.43 "
3,10/31/2023,60,-15,GBP," 4,207.20 "
3,10/31/2023,60,-17,GBP," 44,585.42 "
3,10/31/2023,60,-17,GBP," 62,589.58 "
3,11/17/2023,60,-27,GBP," 10,353.14 "
3,11/30/2023,60,-29,GBP," 5,256.14 "
3,11/30/2023,60,-29,GBP," 46,619.71 "
3,11/30/2023,60,-29,GBP," 59,422.36 "
3,11/30/2023,60,-29,GBP," 10,969.34 "
3,12/31/2023,60,,GBP," 46,689.48 "
3,12/31/2023,60,,GBP," 10,985.76 "
3,12/31/2023,60,,GBP," 46,221.57 "
3,12/31/2023,60,,GBP," 4,577.40 "
3,1/31/2024,60,,GBP," 46,509.55 "
3,1/31/2024,60,,GBP," 66,141.85 "
4,10/31/2023,30,-15,USD," 16,720.00 "
4,10/31/2023,30,12,USD," 3,015.81 "
4,10/31/2023,30,12,USD," 16,845.84 "
4,10/31/2023,30,41,USD," 6,156.00 "
4,10/31/2023,30,-15,USD," 5,400.00 "
4,10/31/2023,30,12,USD, 900.00 
4,10/31/2023,30,-15,USD," 17,600.00 "
4,10/31/2023,30,-15,USD," 14,080.00 "
4,10/31/2023,30,-15,USD," 19,360.00 "
4,10/31/2023,30,12,USD," 29,040.00 "
4,10/31/2023,30,41,USD," 21,525.24 "
4,10/31/2023,30,12,USD," 16,720.00 "
4,10/31/2023,30,12,USD," 15,909.96 "
4,10/31/2023,30,-16,USD," 11,440.00 "
4,10/31/2023,30,-16,USD," 5,643.00 "
4,10/31/2023,30,-17,USD," 4,860.00 "
4,10/31/2023,30,41,USD," 5,130.00 "
4,10/31/2023,30,-16,USD," 5,760.00 "
4,10/31/2023,30,-17,USD," 6,048.00 "
4,10/31/2023,30,-16,USD," 5,184.00 "
4,10/31/2023,30,-17,USD," 5,985.00 "
4,10/31/2023,30,13,USD," 6,156.00 "
4,10/31/2023,30,-17,USD," 5,130.00 "
4,10/31/2023,30,-17,USD," 5,040.00 "
4,10/31/2023,30,-17,USD," 5,760.00 "
4,10/31/2023,30,68,USD," 2,700.00 "
4,10/31/2023,30,-17,USD," 7,560.00 "
4,10/31/2023,30,-17,USD," 5,760.00 "
4,10/31/2023,30,49,USD," 4,860.00 "
4,10/31/2023,30,-17,USD," 4,770.00 "
4,10/31/2023,30,7,USD," 6,318.00 "
4,10/31/2023,30,-17,USD," 5,310.00 "
4,10/31/2023,30,21,USD," 4,050.00 "
4,10/31/2023,30,-21,USD," 5,832.00 "
4,10/31/2023,30,-17,USD," 5,670.00 "
4,10/31/2023,30,-17,USD," 5,400.00 "
4,10/31/2023,30,14,USD," 5,400.00 "
4,10/31/2023,30,-17,USD," 4,050.00 "
4,10/31/2023,30,,USD," 5,130.00 "
4,10/31/2023,30,-16,USD," 4,158.00 "
4,10/31/2023,30,-16,USD," 5,643.00 "
4,10/31/2023,30,,USD," 4,320.00 "
4,10/31/2023,30,7,USD," 5,049.00 "
4,10/31/2023,30,-16,USD," 5,049.00 "
4,10/31/2023,30,14,USD," 5,130.00 "
4,10/31/2023,30,,USD," 5,940.00 "
4,10/31/2023,30,7,USD," 5,494.50 "
4,10/31/2023,30,12,USD," 5,890.32 "
4,10/31/2023,30,15,USD," 1,944.00 "
4,10/31/2023,30,68,USD," 2,430.00 "
4,11/29/2023,30,-17,USD," -5,890.32 "
4,11/29/2023,30,-15,USD," 5,832.00 "
4,11/29/2023,30,-15,USD," 8,800.00 "
4,11/30/2023,30,8,USD," 15,200.00 "
4,11/30/2023,30,46,USD," 13,697.88 "
4,11/30/2023,30,8,USD," 27,060.00 "
4,11/30/2023,30,-15,USD," 18,040.00 "
4,11/30/2023,30,-11,USD," 13,120.00 "
4,11/30/2023,30,-16,USD," 16,400.00 "
4,11/30/2023,30,-16,USD," 5,670.00 "
4,11/30/2023,30,8,USD," 6,480.00 "
4,11/30/2023,30,-17,USD," 5,184.00 "
4,11/30/2023,30,-16,USD," 5,940.00 "
4,11/30/2023,30,-11,USD," 5,400.00 "
4,11/30/2023,30,8,USD," 5,670.00 "
4,11/30/2023,30,-11,USD," 5,472.00 "
4,11/30/2023,30,19,USD," 4,320.00 "
4,11/30/2023,30,-11,USD," 4,896.00 "
4,11/30/2023,30,8,USD," 5,832.00 "
4,11/30/2023,30,-16,USD," 6,237.00 "
4,11/30/2023,30,-11,USD," 5,670.00 "
4,11/30/2023,30,,USD," 4,590.00 "
4,11/30/2023,30,,USD," 6,534.00 "
4,11/30/2023,30,-11,USD," 4,860.00 "
4,11/30/2023,30,46,USD," 5,940.00 "
4,11/30/2023,30,38,USD," 4,860.00 "
4,11/30/2023,30,,USD," 6,088.50 "
4,11/30/2023,30,-16,USD," 5,940.00 "
4,11/30/2023,30,-11,USD," 5,400.00 "
4,11/30/2023,30,-12,USD," 5,670.00 "
4,11/30/2023,30,-11,USD," 5,940.00 "
4,11/30/2023,30,-17,USD," 6,804.00 "
4,11/30/2023,30,-12,USD," 5,670.00 "
4,11/30/2023,30,-12,USD," 5,430.00 "
4,11/30/2023,30,-12,USD," 5,400.00 "
4,11/30/2023,30,19,USD," 4,590.00 "
4,11/30/2023,30,-11,USD," 7,200.00 "
4,11/30/2023,30,-11,USD," 5,400.00 "
4,11/30/2023,30,-12,USD," 6,480.00 "
4,11/30/2023,30,24,USD," 6,300.00 "
4,11/30/2023,30,-16,USD," 6,192.00 "
4,11/30/2023,30,-16,USD," 6,048.00 "
4,11/30/2023,30,-16,USD," 6,480.00 "
4,12/31/2023,30,4,USD," 15,548.37 "
4,12/31/2023,30,4,USD," 15,200.00 "
4,12/31/2023,30,4,USD, 760.00 
4,12/31/2023,30,4,USD," 26,400.00 "
4,12/31/2023,30,-23,USD," 17,600.00 "
4,12/31/2023,30,-18,USD," 16,000.00 "
4,12/31/2023,30,-30,USD," 4,320.00 "
4,12/31/2023,30,,USD," 5,508.00 "
4,12/31/2023,30,-23,USD," 5,328.00 "
4,12/31/2023,30,-30,USD," -3,510.00 "
4,12/31/2023,30,-30,USD, -810.00 
4,12/31/2023,30,-30,USD," -18,400.00 "
4,12/31/2023,30,-30,USD, -540.00 
4,12/31/2023,30,-30,USD," -4,320.00 "
4,12/31/2023,30,-16,USD," 7,040.00 "
4,12/31/2023,30,-18,USD," 5,346.00 "
4,12/31/2023,30,,USD," 6,156.00 "
4,12/31/2023,30,-16,USD," 4,320.00 "
4,12/31/2023,30,-16,USD," 5,184.00 "
4,12/31/2023,30,,USD," 5,400.00 "
4,12/31/2023,30,-16,USD," 5,472.00 "
4,12/31/2023,30,4,USD," 4,725.00 "
4,12/31/2023,30,,USD," 5,130.00 "
4,12/31/2023,30,-18,USD," 5,346.00 "
4,12/31/2023,30,-16,USD," 5,130.00 "
4,12/31/2023,30,,USD," 5,400.00 "
4,12/31/2023,30,,USD," 5,643.00 "
4,12/31/2023,30,,USD," 5,400.00 "
4,12/31/2023,30,15,USD," 5,643.00 "
4,12/31/2023,30,-16,USD," 5,670.00 "
4,12/31/2023,30,7,USD," 5,049.00 "
4,12/31/2023,30,-21,USD," 5,643.00 "
4,12/31/2023,30,-16,USD," 3,780.00 "
4,12/31/2023,30,-18,USD," 4,860.00 "
4,12/31/2023,30,-18,USD," 3,780.00 "
4,12/31/2023,30,-21,USD," 6,480.00 "
4,12/31/2023,30,-16,USD," 4,860.00 "
4,12/31/2023,30,-18,USD," 5,400.00 "
4,12/31/2023,30,-18,USD," 5,520.00 "
4,12/31/2023,30,-12,USD," 3,780.00 "
4,12/31/2023,30,-18,USD," 4,860.00 "
4,12/31/2023,30,-18,USD," 6,480.00 "
4,12/31/2023,30,,USD," 6,300.00 "
4,12/31/2023,30,-21,USD," 5,472.00 "
4,12/31/2023,30,-21,USD," 6,048.00 "
4,12/31/2023,30,-21,USD," 6,480.00 "
4,12/31/2023,30,-7,USD," 7,200.00 "
4,1/31/2024,30,,USD," 7,200.00 "
4,1/31/2024,30,,USD," 3,036.24 "
4,1/31/2024,30,,USD," 15,200.00 "
4,1/31/2024,30,,USD," 20,546.82 "
4,1/31/2024,30,,USD," 18,480.00 "
4,1/31/2024,30,,USD," 16,800.00 "
4,1/31/2024,30,,USD," 26,400.00 "
4,1/31/2024,30,,USD," 5,400.00 "
4,1/31/2024,30,,USD," 6,156.00 "
4,1/31/2024,30,,USD," 5,760.00 "
4,1/31/2024,30,,USD," 15,909.96 "
4,1/31/2024,30,,USD," 5,130.00 "
4,1/31/2024,30,,USD," 3,510.00 "
4,1/31/2024,30,,USD," 15,005.99 "
4,1/31/2024,30,,USD," 14,760.00 "
4,1/31/2024,30,,USD," 7,920.00 "
4,1/31/2024,30,,USD," 6,480.00 "
4,1/31/2024,30,,USD," 6,048.00 "
4,1/31/2024,30,,USD," 6,048.00 "
4,1/31/2024,30,,USD," 6,300.00 "
4,1/31/2024,30,,USD," 6,804.00 "
4,1/31/2024,30,,USD," 5,400.00 "
4,1/31/2024,30,,USD," 7,200.00 "
4,1/31/2024,30,,USD," 5,130.00 "
4,1/31/2024,30,,USD," 5,130.00 "
4,1/31/2024,30,,USD," 5,670.00 "
4,1/31/2024,30,,USD," 6,804.00 "
4,1/31/2024,30,,USD," 5,130.00 "
4,1/31/2024,30,,USD," 5,670.00 "
4,1/31/2024,30,,USD," 5,400.00 "
4,1/31/2024,30,,USD," 5,643.00 "
4,1/31/2024,30,,USD," 6,237.00 "
4,1/31/2024,30,,USD," 5,670.00 "
4,1/31/2024,30,,USD," 5,346.00 "
4,1/31/2024,30,,USD," 5,940.00 "
4,1/31/2024,30,,USD," 6,237.00 "
4,1/31/2024,30,-16,USD," 4,752.00 "
4,1/31/2024,30,,USD," 5,400.00 "
4,1/31/2024,30,,USD," 5,670.00 "
4,1/31/2024,30,,USD," 5,130.00 "
4,1/31/2024,30,-16,USD," 5,643.00 "
4,1/31/2024,30,,USD," 5,760.00 "
4,1/31/2024,30,,USD," 5,760.00 "
4,1/31/2024,30,-18,USD," 5,832.00 "
4,1/31/2024,30,-16,USD," 6,048.00 "
4,1/31/2024,30,,USD," 5,400.00 "
4,1/31/2024,30,,USD," 5,670.00 "
5,10/31/2023,60,19,USD," 34,194.00 "
5,10/31/2023,60,13,USD," 21,168.00 "
5,10/31/2023,60,19,USD," 23,492.00 "
5,10/31/2023,60,19,USD," 17,600.00 "
5,10/31/2023,60,19,USD," 22,800.00 "
5,10/31/2023,60,19,USD," 66,803.52 "
5,10/31/2023,60,13,USD," 18,040.00 "
5,10/31/2023,60,19,USD," 36,960.00 "
5,10/31/2023,60,19,USD," 40,672.00 "
5,10/31/2023,60,19,USD," 46,264.00 "
5,10/31/2023,60,30,USD," 116,168.00 "
5,10/31/2023,60,19,USD," 11,760.00 "
5,10/31/2023,60,,USD," 11,760.00 "
5,10/31/2023,60,30,USD," 32,884.96 "
5,10/31/2023,60,30,USD," 18,040.00 "
5,10/31/2023,60,19,USD," 134,110.72 "
5,10/31/2023,60,13,USD," 25,464.00 "
5,10/31/2023,60,19,USD," 194,008.00 "
5,10/31/2023,60,19,USD," 81,288.00 "
5,10/31/2023,60,,USD," 46,512.00 "
5,10/31/2023,60,30,USD," 8,439.44 "
5,10/31/2023,60,13,USD," 29,752.80 "
5,10/31/2023,60,30,USD," 22,797.60 "
5,10/31/2023,60,13,USD," 41,352.96 "
5,10/31/2023,60,19,USD," 49,371.84 "
5,10/31/2023,60,19,USD," 568,516.96 "
5,10/31/2023,60,19,USD," 9,240.00 "
5,10/31/2023,60,19,USD," 64,098.72 "
5,10/31/2023,60,,USD," 26,928.00 "
5,10/31/2023,60,19,USD," 69,074.88 "
5,10/31/2023,60,,USD," 92,064.00 "
5,10/31/2023,60,19,USD," 50,400.00 "
5,10/31/2023,60,30,USD," 34,472.00 "
5,10/31/2023,60,,USD," 11,760.00 "
5,10/31/2023,60,19,USD," 6,864.00 "
5,10/31/2023,60,19,USD," 12,432.00 "
5,10/31/2023,60,19,USD," 8,400.00 "
5,10/31/2023,60,19,USD," 34,760.00 "
5,10/31/2023,60,19,USD," 93,795.52 "
5,10/31/2023,60,13,USD," 44,544.00 "
5,10/31/2023,60,13,USD," 21,315.84 "
5,10/31/2023,60,13,USD," 53,088.00 "
5,10/31/2023,60,30,USD," 7,640.00 "
5,10/31/2023,60,30,USD," 6,240.00 "
5,10/31/2023,60,19,USD," 57,276.88 "
5,10/31/2023,60,19,USD," 157,664.00 "
5,10/31/2023,60,13,USD," 110,208.00 "
5,10/31/2023,60,19,USD," 251,400.28 "
5,10/31/2023,60,13,USD," 96,592.64 "
5,10/31/2023,60,,USD," 115,227.84 "
5,10/31/2023,60,13,USD," 45,848.00 "
5,10/31/2023,60,19,USD," 72,072.00 "
5,10/31/2023,60,19,USD," 53,873.33 "
5,10/31/2023,60,30,USD," 6,303.45 "
5,10/31/2023,60,30,USD," 24,401.70 "
5,10/31/2023,60,13,USD," 6,216.00 "
5,10/31/2023,60,19,USD," 84,000.00 "
5,12/13/2023,60,,USD, 585.00 
5,12/13/2023,60,,USD, 332.00 
5,12/13/2023,60,,USD, 694.00 
5,12/13/2023,60,,USD," 2,095.00 "
5,12/25/2023,60,,USD," 90,000.00 "
5,12/26/2023,60,,USD," 9,472.00 "
5,12/27/2023,60,,USD," 9,504.00 "
5,12/27/2023,60,,USD," 16,128.00 "
5,12/27/2023,60,,USD," 48,032.00 "
5,12/27/2023,60,,USD," 29,752.80 "
5,12/27/2023,60,,USD," 12,760.00 "
5,12/31/2023,60,,USD," 107,919.68 "
5,12/31/2023,60,,USD," 32,492.00 "
5,12/31/2023,60,,USD," 5,300.00 "
5,12/31/2023,60,,USD," 454,756.72 "
5,12/31/2023,60,,USD," 63,530.88 "
5,12/31/2023,60,,USD," 39,600.00 "
5,12/31/2023,60,,USD," 8,400.00 "
5,12/31/2023,60,,USD," 90,000.00 "
5,12/27/2023,60,,USD," 14,080.00 "
5,12/27/2023,60,,USD," 17,489.92 "
5,12/31/2023,60,,USD," 35,504.00 "
5,12/31/2023,60,,USD," 18,944.00 "
5,12/31/2023,60,,USD," 8,120.00 "
5,12/31/2023,60,,USD," 21,100.00 "
5,12/31/2023,60,,USD," 26,206.00 "
5,12/31/2023,60,,USD," 120,608.00 "
5,12/31/2023,60,,USD," 28,160.00 "
5,12/31/2023,60,,USD," 14,080.00 "
5,12/31/2023,60,,USD," 27,280.00 "
5,12/31/2023,60,,USD," 42,927.36 "
5,12/31/2023,60,,USD," 17,400.00 "
5,12/27/2023,60,,USD," 44,928.00 "
5,12/27/2023,60,,USD," 33,873.92 "
5,12/31/2023,60,,USD," 152,924.00 "
5,12/31/2023,60,,USD," 72,072.00 "
5,12/31/2023,60,,USD," 39,160.00 "
5,12/31/2023,60,,USD," 41,716.64 "
5,12/31/2023,60,,USD," 42,728.00 "
5,12/31/2023,60,,USD," 17,008.00 "
5,12/31/2023,60,,USD," 77,028.64 "
5,12/31/2023,60,,USD," 69,840.00 "
5,12/31/2023,60,,USD," 21,272.00 "
5,12/31/2023,60,,USD," 39,940.00 "
5,12/31/2023,60,-59,USD," 63,400.00 "
5,12/31/2023,60,,USD," 70,144.00 "
5,12/31/2023,60,,USD," 30,516.00 "
5,12/31/2023,60,,USD," 31,554.00 "
5,12/31/2023,60,,USD," 118,486.80 "
5,12/31/2023,60,,USD," 8,400.00 "
5,12/31/2023,60,,USD," 100,768.00 "
5,12/31/2023,60,,USD," 9,440.00 "
5,12/31/2023,60,,USD," 72,378.00 "
5,12/31/2023,60,,USD," 1,222.00 "
5,12/31/2023,60,-31,USD," 42,312.00 "
5,12/31/2023,60,,USD," 9,486.00 "
5,12/31/2023,60,,USD," 22,156.00 "
5,12/31/2023,60,,USD," 5,885.00 "
5,12/31/2023,60,,USD," 72,929.92 "
5,12/31/2023,60,,USD," 242,760.00 "
5,12/31/2023,60,,USD," 12,350.40 "
5,12/31/2023,60,,USD," 246,688.28 "
5,12/31/2023,60,,USD," 250,128.00 "
5,12/31/2023,60,,USD," 271,780.00 "
5,12/31/2023,60,,USD," 26,785.00 "
5,12/31/2023,60,,USD," 114,880.00 "
5,12/31/2023,60,,USD, 748.00 
5,12/31/2023,60,,USD," 16,224.00 "
5,12/31/2023,60,,USD," 6,573.60 "
5,12/31/2023,60,,USD," 250,461.00 "
5,12/31/2023,60,-59,USD," -63,400.00 "
5,12/31/2023,60,,USD," 62,600.00 "
5,12/31/2023,60,,USD," 131,572.00 "
5,12/31/2023,60,,USD," 139,160.00 "
5,1/23/2024,60,-54,USD," -42,312.00 "
5,1/24/2024,60,,USD," 37,776.00 "
5,1/31/2024,60,,USD," 4,072,151.00 "
6,12/31/2023,30,-1,USD," 35,523.54 "
6,1/18/2024,30,,USD," 10,155.00 "
6,1/30/2024,30,,USD," 40,738.05 "
6,1/30/2024,30,,USD, 600.00 
6,1/30/2024,30,,USD," 4,985.00 "
7,12/28/2023,30,-16,USD," 8,057.50 "
7,12/31/2023,30,4,USD," 14,237.50 "
7,12/31/2023,30,-12,USD, 437.50 
7,12/31/2023,30,13,USD," 2,375.00 "
7,1/30/2024,30,,USD, 250.00 
8,10/30/2023,30,-1,USD," 520,949.00 "
8,10/30/2023,30,-1,USD," 23,100.00 "
8,10/30/2023,30,-1,USD," 46,500.00 "
8,10/31/2023,30,-2,USD," 73,916.00 "
8,10/31/2023,30,-2,USD," 68,629.16 "
8,10/31/2023,30,-2,USD," 72,763.64 "
8,10/31/2023,30,-2,USD," 75,299.92 "
8,10/31/2023,30,-2,USD," 31,000.00 "
8,11/30/2023,30,2,USD," 520,949.00 "
8,11/30/2023,30,2,USD," 23,100.00 "
8,11/30/2023,30,2,USD," 46,500.00 "
8,11/30/2023,30,2,USD," 20,000.00 "
8,11/30/2023,30,2,USD," 63,555.36 "
8,11/30/2023,30,2,USD," 67,386.50 "
8,11/30/2023,30,2,USD," 8,711.84 "
8,11/30/2023,30,2,USD," 61,751.72 "
8,11/30/2023,30,2,USD," 3,756.00 "
8,11/30/2023,30,2,USD," 8,711.84 "
8,11/30/2023,30,2,USD," 4,176.80 "
8,11/30/2023,30,2,USD," 4,176.80 "
8,11/30/2023,30,2,USD," 51,602.69 "
8,12/28/2023,30,4,USD," 520,949.00 "
8,12/28/2023,30,4,USD," 23,100.00 "
8,12/28/2023,30,4,USD," 46,500.00 "
8,12/31/2023,30,1,USD," 20,000.00 "
8,12/31/2023,30,1,USD," 38,972.50 "
8,12/31/2023,30,1,USD," 60,113.43 "
8,12/31/2023,30,1,USD," 59,827.00 "
8,12/31/2023,30,-30,USD," 76,333.33 "
8,12/31/2023,30,1,USD," 9,547.20 "
8,12/31/2023,30,1,USD," 9,547.20 "
8,12/31/2023,30,1,USD," 9,547.20 "
8,12/31/2023,30,1,USD," 9,547.20 "
8,12/31/2023,30,1,USD," 7,637.76 "
8,12/31/2023,30,1,USD," 60,718.16 "
8,12/31/2023,30,1,USD," 56,942.93 "
8,12/31/2023,30,1,USD," 44,159.01 "
8,12/31/2023,30,-30,USD," -76,333.33 "
8,12/31/2023,30,1,USD," 93,000.00 "
8,1/15/2024,30,,USD," 463,292.70 "
8,1/31/2024,30,,USD," 520,949.00 "
8,1/31/2024,30,,USD," 23,100.00 "
8,1/31/2024,30,,USD," 43,400.00 "
8,1/31/2024,30,,USD," 20,000.00 "
8,1/31/2024,30,,USD," 48,308.12 "
8,1/31/2024,30,,USD," 52,467.08 "
8,1/31/2024,30,,USD," 55,888.62 "
8,1/31/2024,30,,USD," 60,397.00 "
8,1/31/2024,30,,USD," 7,637.76 "
8,1/31/2024,30,,USD," 9,547.20 "
8,1/31/2024,30,,USD," 6,802.40 "
8,1/31/2024,30,,USD," 9,547.20 "
9,10/31/2023,60,4,USD," 97,152.00 "
9,11/30/2023,60,2,USD," 97,152.00 "
